9040.0	0.766024
9045.0	0.831132
9050.0	0.867905
9055.0	0.774603
9060.0	0.877727
9065.0	0.830288
9070.0	0.838845
9075.0	0.812682
9080.0	0.870017
9085.0	0.847869
9090.0	0.860446
9095.0	0.830175
9100.0	0.863823
9105.0	0.881069
9110.0	0.857958
9115.0	0.914021
9120.0	0.887219
9125.0	0.850611
9130.0	0.908417
9135.0	0.857559
9140.0	0.900755
9145.0	0.906192
9150.0	0.868657
9155.0	0.867937
9160.0	0.915854
9165.0	0.914548
9170.0	0.865997
9175.0	0.908176
9180.0	0.884748
9185.0	0.90624
9190.0	0.915583
9195.0	0.910852
9200.0	0.900379
9205.0	0.861412
9210.0	0.89429
9215.0	0.910212
9220.0	0.905569
9225.0	0.910622
9230.0	0.885567
9235.0	0.916005
9240.0	0.913929
9245.0	0.89621
9250.0	0.912066
9255.0	0.891123
9260.0	0.912158
9265.0	0.913258
9270.0	0.913531
9275.0	0.911338
9280.0	0.894921
9285.0	0.912616
9290.0	0.911839
9295.0	0.913593
9300.0	0.91283
9305.0	0.897079
9310.0	0.912307
9315.0	0.912182
9320.0	0.909687
9325.0	0.905727
9330.0	0.908825
9335.0	0.909227
9340.0	0.909044
9345.0	0.904947
9350.0	0.904744
9355.0	0.905998
9360.0	0.905571
9365.0	0.902535
9370.0	0.904113
9375.0	0.904347
9380.0	0.903827
9385.0	0.903984
9390.0	0.902644
9395.0	0.904096
9400.0	0.904614
9405.0	0.904642
9410.0	0.904792
9415.0	0.904873
9420.0	0.905768
9425.0	0.905675
9430.0	0.905989
9435.0	0.906089
9440.0	0.906315
9445.0	0.906498
9450.0	0.907014
9455.0	0.907421
9460.0	0.907858
9465.0	0.908281
9470.0	0.908556
9475.0	0.908976
9480.0	0.909218
9485.0	0.90957
9490.0	0.909739
9495.0	0.909902
9500.0	0.909931
9505.0	0.910178
9510.0	0.910268
9515.0	0.910568
9520.0	0.910533
9525.0	0.910223
9530.0	0.910155
9535.0	0.910926
9540.0	0.910967
9545.0	0.910996
9550.0	0.911014
9555.0	0.91102
9560.0	0.911022
9565.0	0.911026
9570.0	0.91103
9575.0	0.911027
9580.0	0.911016
9585.0	0.910992
9590.0	0.910965
9595.0	0.910944
9600.0	0.910897
9605.0	0.910794
9610.0	0.910679
9615.0	0.910747
9620.0	0.910706
9625.0	0.910651
9630.0	0.910537
9635.0	0.910592
9640.0	0.910403
9645.0	0.910336
9650.0	0.910273
9655.0	0.910317
9660.0	0.91042
9665.0	0.910369
9670.0	0.910314
9675.0	0.909468
9680.0	0.910196
9685.0	0.910148
9690.0	0.909968
9695.0	0.908988
9700.0	0.909449
9705.0	0.909903
9710.0	0.909274
9715.0	0.909181
9720.0	0.907333
9725.0	0.909615
9730.0	0.906782
9735.0	0.907666
9740.0	0.909449
9745.0	0.908176
9750.0	0.907852
9755.0	0.908143
9760.0	0.909184
9765.0	0.901921
9770.0	0.906473
9775.0	0.90561
9780.0	0.908924
9785.0	0.906593
9790.0	0.907631
9795.0	0.90864
9800.0	0.90708
9805.0	0.908584
9810.0	0.901033
9815.0	0.907941
9820.0	0.908408
9825.0	0.907813
9830.0	0.906208
9835.0	0.906229
9840.0	0.908147
9845.0	0.904632
9850.0	0.907957
9855.0	0.905356
9860.0	0.906146
9865.0	0.907796
9870.0	0.906023
9875.0	0.907263
9880.0	0.902808
9885.0	0.905898
9890.0	0.906814
9895.0	0.905901
9900.0	0.902947
9905.0	0.896371
9910.0	0.901079
9915.0	0.905664
9920.0	0.902317
9925.0	0.906184
9930.0	0.905002
9935.0	0.90528
9940.0	0.905457
9945.0	0.902883
9950.0	0.905339
9955.0	0.903725
9960.0	0.901793
9965.0	0.906161
9970.0	0.905776
9975.0	0.900078
9980.0	0.892914
9985.0	0.903112
9990.0	0.906015
9995.0	0.905713
10000.0	0.902258
10005.0	0.902226
10010.0	0.904508
10015.0	0.90398
10020.0	0.902761
10025.0	0.905163
10030.0	0.902892
10035.0	0.904937
10040.0	0.903166
10045.0	0.903385
10050.0	0.90445
10055.0	0.903535
10060.0	0.903432
10065.0	0.902405
10070.0	0.8921
10075.0	0.902979
10080.0	0.900739
10085.0	0.90105
10090.0	0.89936
10095.0	0.90016
10100.0	0.8894
10105.0	0.899564
10110.0	0.899354
10115.0	0.901873
10120.0	0.897706
10125.0	0.884478
10130.0	0.888208
10135.0	0.899615
10140.0	0.897125
10145.0	0.896845
10150.0	0.858419
10155.0	0.863081
10160.0	0.895054
10165.0	0.894471
10170.0	0.866796
10175.0	0.818742
10180.0	0.884794
10185.0	0.848675
10190.0	0.884152
10195.0	0.891939
10200.0	0.755235
10205.0	0.882267
10210.0	0.745497
10215.0	0.86109
10220.0	0.794611
10225.0	0.818063
10230.0	0.851765
10235.0	0.838755
10240.0	0.770758
10245.0	0.751595
10250.0	0.797648
10255.0	0.776682
10260.0	0.751564
10265.0	0.836694
10270.0	0.759092
10275.0	0.833228
10280.0	0.765309
10285.0	0.888342
10290.0	0.7841
10295.0	0.84205
10300.0	0.886568
10305.0	0.772101
10310.0	0.857866
10315.0	0.843794
10320.0	0.862747
10325.0	0.740999
10330.0	0.879617
10335.0	0.886089
10340.0	0.702325
10345.0	0.646416
10350.0	0.733327
10355.0	0.768244
10360.0	0.79909
10365.0	0.649898
10370.0	0.781089
10375.0	0.628124
10380.0	0.848623
10385.0	0.6404
10390.0	0.573297
10395.0	0.738188
10400.0	0.75407
10405.0	0.66546
10410.0	0.696031
